trade_id,user_id,symbol,side,quantity,price,version,trade_ts
4743,38,ETH,SELL,47.2124,17306.1012,1,2025-12-27T00:40:48+00:00
4744,3,AMD,buy,,16542.8184,1,2025-12-26T11:34:30+00:00
35,44,,sell,13.9596,1191.462,1,2025-12-25T13:05:05.193995+00:00
4746,27,AAPL,buy,49.5921,6039.3321,1,2025-12-30T02:06:40+00:00
4747,44,AAPL,buy,74.3429,5937.1124,1,2025-12-25T10:27:25+00:00
4748,27,ETH,SELL,60.82,,1,2026-01-03T16:08:04+00:00
4749,5,MSFT,BUY,51.0644,5649.0412,1,2026-01-01T05:28:26+00:00
4750,19,AMD,BUY,12.2463,10520.2427,1,2025-12-27T09:43:04+00:00
4751,35,ETH,SELL,17.6825,2419.8659,1,2025-12-29T19:06:37+00:00
4752,27,ETH,buy,27.4756,,1,2026-01-01T03:21:36+00:00
4753,48,,sell,85.3445,9410.9223,1,2026-01-02T13:00:47+00:00
4754,2,AMD,sell,44.5847,9476.8165,1,2025-12-28T22:35:12+00:00
4755,5,,BUY,87.2738,15995.6887,1,2026-01-02T06:27:46+00:00
4756,41,AMD,SELL,33.8243,1412.2226,1,2025-12-28T10:31:03+00:00
4757,49,AAPL,BUY,33.7526,15442.788,1,2026-01-01T22:09:19+00:00
4758,1,AMD,sell,5.1164,14705.1066,1,2025-12-27T07:03:02+00:00
4759,13,AMD,BUY,11.8785,8744.1805,1,2025-12-30T22:17:39+00:00
4760,26,BTC,BUY,49.4115,5901.4864,1,2025-12-27T18:21:17+00:00
4761,32,BTC,SELL,3.8825,14466.2112,1,2025-12-26T03:55:21+00:00
4762,17,MSFT,nothing,15.6943,11114.7382,1,2026-01-02T22:27:08+00:00
4763,6,ETH,sell,32.4534,10087.6352,1,2026-01-01T08:30:05+00:00
4764,9,AMD,SELL,77.4519,5677.8992,1,2025-12-26T13:05:05.194102+00:00
4765,13,,BUY,19.6765,19358.0042,1,2025-12-27T13:52:58+00:00
4766,2,AAPL,SELL,,2643.6015,1,2026-01-01T23:31:24+00:00
4767,43,ETH,BUY,7.8988,,1,2025-12-25T18:19:58+00:00
4768,43,AMD,SELL,29.3514,5398.5832,1,2025-12-29T10:05:56+00:00
4769,3,ETH,SELL,75.2838,5667.6159,1,2025-12-29T22:17:52+00:00
4770,32,MSFT,BUY,45.3486,17536.0727,1,2025-12-28T19:36:20+00:00
4771,30,AMD,SELL,23.8653,,1,2025-12-30T05:05:03+00:00
4772,31,AAPL,SELL,79.1013,13778.6155,1,2026-01-03T07:07:28+00:00
4773,33,AMD,nothing,24.1282,5765.1086,1,2025-12-31T21:21:40+00:00
4774,40,TSLA,BUY,79.4583,19665.2058,1,2025-12-31T08:46:32+00:00
4775,48,MSFT,SELL,62.9959,11348.6589,1,2026-01-01T01:15:18+00:00
4776,17,ETH,SELL,0.3635,,1,2025-12-31T21:21:45+00:00
4777,23,TSLA,buy,87.5526,8144.513,1,2025-12-28T02:55:15+00:00
4778,12,AMD,BUY,26.6333,9416.249,1,2025-12-25T06:58:30+00:00
4779,29,TSLA,buy,76.1447,4625.026,1,2025-12-31T00:22:56+00:00
4780,9,MSFT,sell,17.7649,6756.3147,1,2025-12-28T08:26:51+00:00
4781,25,ETH,BUY,,13215.6975,1,2025-12-29T15:53:57+00:00
4782,8,AMD,buy,59.4555,18988.894,1,2026-01-02T03:21:36+00:00
4783,33,AAPL,SELL,49.5244,,1,2026-01-01T09:41:03+00:00
4784,34,AMD,buy,3.1269,14367.7017,1,2025-12-25T17:09:45+00:00
4785,34,MSFT,BUY,27.8723,10006.3558,1,2025-12-27T04:37:36+00:00
4786,3,ETH,SELL,79.7365,17428.2671,1,2025-12-26T13:05:05.194222+00:00
4787,22,ETH,BUY,37.535,,1,2025-12-26T00:42:38+00:00
4788,41,TSLA,buy,48.8957,13886.905,1,2025-12-26T17:59:27+00:00
4789,28,AMD,SELL,2.9479,2341.5531,1,2025-12-27T01:30:13+00:00
4790,34,MSFT,BUY,10.285,2733.3068,1,2025-12-27T05:46:34+00:00
4791,42,TSLA,buy,75.3108,6728.0584,1,2025-12-24T13:05:05.194249+00:00
4792,39,AMD,buy,6.434,2100.5039,1,2025-12-29T08:47:10+00:00
4793,2,,BUY,68.3606,11861.7869,1,2025-12-30T04:58:53+00:00
4794,1,MSFT,BUY,95.5709,,1,2025-12-27T13:05:05.194265+00:00
4795,40,ETH,SELL,86.811,11812.5488,1,2025-12-29T16:44:31+00:00
4796,21,AAPL,buy,99.1167,17880.4208,1,2025-12-30T14:44:00+00:00
4797,39,AMD,SELL,78.6598,1987.7708,1,2025-12-26T00:09:46+00:00
4798,48,MSFT,BUY,57.3891,19303.7871,1,2025-12-26T07:46:30+00:00
4799,45,,buy,11.3233,4806.5767,1,2026-01-02T01:59:43+00:00
4800,36,TSLA,buy,86.2909,,1,2025-12-29T03:56:05+00:00
98,9,AMD,sell,24.8404,,1,2025-12-30T10:23:44+00:00
4802,47,TSLA,sell,7.1578,19585.1736,1,2025-12-25T11:14:47+00:00
4803,8,,SELL,44.9614,2634.2164,1,2025-12-26T08:07:28+00:00
4804,31,TSLA,SELL,80.7622,13430.7242,1,2026-01-03T17:40:26+00:00
4805,11,MSFT,BUY,15.5073,13197.4902,1,2026-01-02T06:15:18+00:00
4806,13,MSFT,BUY,72.3062,6014.2722,1,2026-01-02T00:57:38+00:00
4807,13,ETH,SELL,82.653,17457.8709,1,2025-12-26T14:43:31+00:00
4808,45,MSFT,SELL,13.596,2008.9473,1,2026-01-01T08:30:47+00:00
4809,21,AMD,sell,74.371,12122.9543,1,2025-12-25T12:18:15+00:00
4810,14,ETH,BUY,45.2737,18153.6849,1,2025-12-26T13:05:05.194355+00:00
4811,1,,sell,,16765.9927,1,2026-01-03T11:02:00+00:00
4812,23,MSFT,buy,19.3254,8018.4851,1,2025-12-31T22:02:01+00:00
4813,44,MSFT,BUY,,9588.3615,1,2025-12-30T08:49:00+00:00
4814,42,AMD,nothing,45.6012,8889.7464,1,2025-12-31T22:24:19+00:00
4815,14,AMD,SELL,29.5765,12383.8497,1,2025-12-31T14:58:37+00:00
4816,32,ETH,BUY,66.0993,5429.4074,1,2026-01-01T04:43:26+00:00
4817,35,BTC,BUY,92.1866,,1,2026-01-02T00:38:15+00:00
4818,19,ETH,SELL,75.3177,18647.9278,1,2025-12-28T05:38:25+00:00
4819,42,MSFT,BUY,35.2775,11338.4994,1,2025-12-25T07:52:54+00:00
4820,8,ETH,SELL,,1814.0939,1,2025-12-26T11:33:37+00:00
4821,48,TSLA,buy,24.3223,9105.0736,1,2025-12-29T20:33:45+00:00
4822,38,MSFT,BUY,,12820.0362,1,2025-12-31T00:07:24+00:00
4823,1,,BUY,80.072,3676.0143,1,2025-12-27T18:32:43+00:00
4824,33,AAPL,buy,28.0408,583.0161,1,2025-12-30T10:33:39+00:00
4825,47,ETH,BUY,23.8535,11914.3055,1,2025-12-27T15:28:52+00:00
4826,50,MSFT,buy,25.7739,16248.1249,1,2025-12-24T13:05:05.194455+00:00
4827,6,,buy,48.5734,4309.9939,1,2026-01-02T09:41:47+00:00
4828,2,AAPL,buy,,15159.5544,1,2025-12-27T19:09:04+00:00
4829,49,BTC,BUY,21.1527,4920.5349,1,2025-12-28T17:28:38+00:00
4830,20,AAPL,sell,83.529,16123.3724,1,2026-01-01T06:07:55+00:00
4831,15,TSLA,nothing,,4585.6792,1,2026-01-01T08:48:53+00:00
4832,4,AMD,buy,92.4311,14275.1133,1,2026-01-01T10:49:44+00:00
4833,8,BTC,BUY,65.6469,15779.3445,1,2025-12-30T04:35:18+00:00
4834,29,TSLA,BUY,69.7295,7732.8611,1,2025-12-30T10:26:54+00:00
4835,47,MSFT,BUY,97.3249,616.8417,1,2025-12-25T03:57:43+00:00
4836,20,MSFT,buy,28.0668,18062.3987,1,2025-12-26T22:08:45+00:00
4837,38,ETH,sell,,13656.2758,1,2025-12-26T18:18:23+00:00
4838,42,AAPL,BUY,46.5527,1458.2377,1,2025-12-28T02:48:09+00:00
4839,1,TSLA,BUY,94.3347,18346.2411,1,2025-12-26T13:05:05.194526+00:00
4840,8,BTC,buy,54.6031,7553.1334,1,2025-12-25T15:57:25+00:00
4841,10,MSFT,buy,74.5614,16528.2569,1,2025-12-30T17:26:54+00:00
4842,43,BTC,SELL,,11057.1292,1,2025-12-25T13:05:05.194543+00:00
4843,12,ETH,BUY,78.0667,10190.9177,1,2025-12-30T00:04:53+00:00
4844,31,,buy,4.5325,1873.9469,1,2025-12-27T03:57:20+00:00
4845,48,TSLA,buy,97.7788,12255.8405,1,2025-12-25T21:36:22+00:00
4846,40,TSLA,buy,54.991,3582.003,1,2025-12-31T02:57:15+00:00
62,46,BTC,nothing,41.9003,9909.4095,2,2025-12-24T13:05:05.194571+00:00
4848,41,BTC,sell,15.6785,12266.5892,1,2025-12-28T08:23:13+00:00
4849,16,MSFT,BUY,44.4251,9328.2469,1,2026-01-03T19:37:30+00:00
4850,48,AMD,sell,51.1459,4511.5804,1,2025-12-31T03:53:59+00:00
4851,23,BTC,nothing,62.2242,9744.9329,1,2025-12-25T23:52:32+00:00
4852,49,TSLA,SELL,9.3764,19398.9227,1,2025-12-31T18:09:40+00:00
4853,14,AAPL,sell,41.7038,6504.0512,1,2025-12-28T00:58:45+00:00
21,2,BTC,BUY,8.8558,8104.0039,1,2025-12-31T10:25:12+00:00
4855,39,ETH,sell,54.7466,11541.446,1,2025-12-31T21:50:02+00:00
4856,41,AMD,nothing,46.4356,7143.9142,1,2026-01-03T09:02:24+00:00
4857,4,AAPL,nothing,21.9377,17380.4381,1,2025-12-28T01:15:22+00:00
4858,16,AMD,BUY,86.0187,13388.7694,1,2025-12-25T16:47:17+00:00
4859,8,TSLA,sell,13.8342,10626.4481,1,2025-12-28T21:19:02+00:00
4860,1,AMD,buy,95.8286,9614.3737,1,2025-12-31T21:21:34+00:00
4861,17,,SELL,51.3705,761.3103,1,2025-12-27T23:37:05+00:00
4862,3,BTC,sell,41.0203,15230.1483,1,2025-12-29T01:56:06+00:00
100,5,MSFT,sell,,3559.4066,2,2025-12-24T13:05:05.194662+00:00
4864,12,MSFT,nothing,,,1,2025-12-26T09:33:20+00:00
4865,23,AMD,SELL,39.6738,3225.2515,1,2025-12-27T13:05:05.194673+00:00
4866,16,,BUY,85.5264,5495.9003,1,2026-01-02T01:18:51+00:00
4867,50,BTC,buy,2.717,7715.5002,1,2026-01-01T06:59:53+00:00
4868,50,AMD,sell,44.9567,,1,2025-12-25T20:42:33+00:00
4869,40,TSLA,buy,61.9575,2124.8109,1,2025-12-27T07:44:34+00:00
4870,14,MSFT,sell,,4178.7936,1,2025-12-31T04:47:34+00:00
4871,17,ETH,SELL,35.6273,4322.0167,1,2025-12-27T08:07:23+00:00
4872,25,MSFT,SELL,41.5813,7849.8598,1,2025-12-27T20:09:09+00:00
4873,7,TSLA,SELL,30.9904,12247.6314,1,2025-12-28T08:16:53+00:00
4874,6,BTC,SELL,76.8414,1266.0264,1,2026-01-03T23:59:36+00:00
4875,4,MSFT,BUY,85.8815,19267.0535,1,2025-12-25T13:43:51+00:00
4876,22,BTC,SELL,98.9107,13470.8963,1,2025-12-30T23:31:20+00:00
4877,14,MSFT,sell,16.7008,,1,2025-12-28T16:58:19+00:00
4878,22,AAPL,nothing,25.7588,2835.2488,1,2025-12-31T03:24:51+00:00
4879,9,ETH,buy,68.2917,7538.9433,1,2025-12-23T13:05:05.194752+00:00
37,31,AAPL,sell,39.8866,4035.0292,1,2025-12-26T04:15:51+00:00
4881,32,BTC,sell,12.5235,7788.5206,1,2025-12-31T07:10:51+00:00
4882,26,,BUY,3.0535,9449.6133,1,2025-12-28T19:33:04+00:00
4883,6,BTC,buy,79.6577,18458.0784,1,2025-12-27T09:22:58+00:00
4884,50,AMD,buy,,16851.4371,1,2025-12-25T06:20:20+00:00
4885,49,TSLA,SELL,70.6351,18669.9316,1,2025-12-28T06:50:26+00:00
4886,32,AAPL,SELL,23.0992,7534.8781,1,2026-01-02T14:18:26+00:00
4887,26,AAPL,SELL,36.0176,7051.937,1,2025-12-23T13:05:05.194798+00:00
64,1,AMD,BUY,49.3009,19193.6325,2,2026-01-03T14:01:28+00:00
4889,44,MSFT,BUY,65.7601,18718.643,1,2026-01-03T01:03:46+00:00
4890,15,AAPL,BUY,62.9609,16438.266,1,2026-01-01T15:18:59+00:00
4891,39,BTC,sell,50.2407,5391.8234,1,2025-12-27T17:36:48+00:00
4892,34,AAPL,nothing,6.2671,2175.2017,1,2025-12-30T11:59:44+00:00
71,49,AMD,BUY,69.0943,9783.9428,1,2026-01-01T05:24:34+00:00
4894,15,ETH,sell,72.6832,,1,2025-12-30T16:50:51+00:00
4895,42,,sell,28.5027,12272.9709,1,2025-12-25T00:33:18+00:00
4896,48,ETH,SELL,35.1749,1448.619,1,2025-12-26T13:05:05.194857+00:00
4897,49,ETH,SELL,56.4361,,1,2025-12-31T08:23:23+00:00
4898,47,AMD,BUY,87.8207,14497.4078,1,2025-12-29T11:32:38+00:00
4899,37,MSFT,nothing,66.7229,16160.3659,1,2025-12-28T23:21:40+00:00
4900,3,,BUY,74.8771,542.4352,1,2025-12-29T14:03:23+00:00
34,7,AMD,sell,26.6542,,2,2025-12-30T23:33:19+00:00
4902,42,AAPL,BUY,38.067,6399.4308,1,2025-12-26T09:33:16+00:00
4903,15,ETH,BUY,67.4716,18278.3155,1,2025-12-28T07:55:06+00:00
4904,36,BTC,SELL,5.7692,13592.7209,1,2026-01-01T19:12:57+00:00
4905,34,TSLA,SELL,,10085.3321,1,2025-12-26T00:06:39+00:00
4906,14,ETH,nothing,,10957.1558,1,2026-01-03T21:28:45+00:00
4907,28,MSFT,BUY,73.7193,709.7369,1,2025-12-25T17:26:43+00:00
4908,35,AAPL,SELL,17.3403,18793.1371,1,2025-12-27T09:55:55+00:00
4909,40,BTC,nothing,46.6848,9856.7913,1,2025-12-30T02:18:36+00:00
4910,2,TSLA,sell,61.5591,17752.5327,1,2025-12-29T06:39:03+00:00
4911,8,AAPL,buy,92.7843,15033.4734,1,2025-12-29T02:19:08+00:00
4912,16,BTC,sell,29.4039,,1,2025-12-30T18:01:40+00:00
4913,14,AMD,buy,25.7783,7904.9787,1,2025-12-31T15:43:11+00:00
4914,38,MSFT,SELL,29.9683,,1,2025-12-26T13:36:16+00:00
4915,15,ETH,nothing,9.3639,13808.4326,1,2026-01-03T13:23:03+00:00
4916,12,BTC,sell,77.2775,17823.6343,1,2026-01-01T05:54:33+00:00
4917,38,MSFT,nothing,8.2794,15300.0261,1,2026-01-03T22:47:15+00:00
4918,20,AAPL,sell,30.0866,,1,2025-12-30T06:04:34+00:00
4919,28,,sell,60.7913,15503.2083,1,2025-12-31T04:51:47+00:00
4920,1,AMD,SELL,97.9783,,1,2025-12-27T05:06:41+00:00
4921,28,BTC,sell,71.9374,16764.3175,1,2025-12-29T14:49:40+00:00
4922,6,AMD,BUY,4.7297,12376.0766,1,2025-12-23T13:05:05.195013+00:00
4923,49,AMD,sell,90.1306,7550.1995,1,2026-01-01T23:21:45+00:00
4924,4,AAPL,buy,57.662,,1,2025-12-30T07:20:17+00:00
4925,39,MSFT,BUY,41.0906,,1,2025-12-26T02:46:12+00:00
4926,4,ETH,sell,0.3321,7572.7746,1,2025-12-26T03:38:26+00:00
4927,19,AAPL,buy,45.3636,8514.7949,1,2026-01-02T04:12:47+00:00
4928,8,MSFT,buy,85.3939,19212.4585,1,2026-01-02T15:31:35+00:00
4929,46,AAPL,buy,38.4872,1229.6864,1,2026-01-03T08:05:21+00:00
4930,49,TSLA,nothing,35.4413,18767.4665,1,2025-12-29T00:51:22+00:00
4931,47,ETH,BUY,4.8316,16235.2892,1,2025-12-27T12:10:47+00:00
4932,24,AAPL,nothing,81.7453,11925.875,1,2025-12-30T23:58:31+00:00
4933,46,ETH,SELL,51.4003,17649.5097,1,2025-12-27T17:29:30+00:00
4934,26,AMD,SELL,56.9598,16427.9759,1,2025-12-26T10:29:45+00:00
4935,44,AMD,SELL,63.3717,5398.5421,1,2025-12-30T06:41:31+00:00
4936,29,BTC,BUY,,8415.9601,1,2026-01-02T01:39:37+00:00
4937,20,AMD,SELL,14.4963,1726.8562,1,2025-12-26T09:45:00+00:00
4938,46,AAPL,SELL,,19144.2121,1,2025-12-29T22:02:55+00:00
4939,28,ETH,BUY,8.809,12252.319,1,2026-01-03T11:02:46+00:00
4940,34,BTC,sell,17.4939,16972.4394,1,2025-12-30T12:06:44+00:00
4941,17,MSFT,buy,93.2897,19947.9467,1,2025-12-25T04:30:43+00:00
4942,2,AAPL,BUY,69.6896,12208.1494,1,2025-12-26T13:05:05.195124+00:00
4943,43,,buy,8.7672,1178.5271,1,2025-12-23T13:05:05.195130+00:00
4944,44,AMD,sell,33.6609,6613.6189,1,2025-12-28T10:26:47+00:00
4945,35,TSLA,SELL,59.4018,4926.5424,1,2025-12-23T13:05:05.195141+00:00
75,7,ETH,sell,50.3099,15784.3316,1,2025-12-26T04:34:58+00:00
4947,46,AAPL,sell,9.9485,14162.0295,1,2025-12-26T19:00:59+00:00
4948,29,TSLA,sell,63.0324,12234.1506,1,2026-01-03T11:18:47+00:00
4949,26,TSLA,sell,70.9646,6175.1802,1,2025-12-30T10:23:31+00:00
4950,23,AMD,BUY,70.6876,17957.8418,1,2025-12-29T20:50:44+00:00
4951,6,,BUY,67.0233,13011.9457,1,2025-12-25T15:55:32+00:00
4952,10,AMD,buy,28.234,17050.385,1,2026-01-03T00:43:39+00:00
4953,45,AMD,sell,,2919.6285,1,2025-12-30T06:21:35+00:00
4954,44,TSLA,nothing,52.1918,15593.2414,1,2025-12-30T10:41:07+00:00
4955,8,BTC,SELL,93.1733,,1,2025-12-25T21:31:12+00:00
4956,2,MSFT,buy,94.4932,7847.4729,1,2025-12-25T03:31:22+00:00
4957,38,,SELL,79.0022,7035.9861,1,2025-12-26T18:27:09+00:00
4958,26,TSLA,BUY,43.8479,10417.7936,1,2025-12-29T08:43:00+00:00
4959,47,,SELL,93.5149,,1,2025-12-25T13:13:39+00:00
4960,17,BTC,BUY,26.4064,12080.824,1,2026-01-03T02:37:43+00:00
4961,9,MSFT,buy,49.4439,,1,2025-12-30T03:03:21+00:00
4962,14,AMD,buy,8.2316,4162.0727,1,2025-12-25T01:40:37+00:00
4963,31,ETH,sell,99.7938,16072.3546,1,2025-12-29T17:35:47+00:00
4964,35,BTC,sell,55.5476,17476.718,1,2025-12-29T12:10:52+00:00
4965,31,MSFT,BUY,62.8643,7933.2926,1,2025-12-26T18:38:37+00:00
4966,18,AAPL,nothing,77.0127,15846.6413,1,2025-12-31T08:01:27+00:00
4967,6,TSLA,SELL,34.704,8939.6733,1,2026-01-03T19:59:00+00:00
4968,22,ETH,sell,27.248,,1,2025-12-23T13:05:05.195283+00:00
4969,43,,SELL,2.7064,15698.7129,1,2025-12-30T08:18:19+00:00
4970,2,TSLA,sell,96.6756,15108.0149,1,2025-12-27T10:59:17+00:00
4971,9,AAPL,buy,23.8092,17919.7184,1,2025-12-30T06:38:07+00:00
4972,28,ETH,sell,17.4649,,1,2025-12-30T06:05:17+00:00
4973,37,,sell,14.9473,3471.1792,1,2025-12-26T14:34:51+00:00
4974,9,AMD,buy,71.8675,14691.0349,1,2025-12-31T20:07:14+00:00
4975,13,,SELL,91.0368,12716.8513,1,2026-01-02T19:29:55+00:00
4976,18,AAPL,buy,95.1679,,1,2025-12-27T02:26:39+00:00
4977,21,MSFT,BUY,86.4561,14069.9494,1,2026-01-01T16:20:51+00:00
4978,5,AMD,SELL,88.2994,19759.7261,1,2025-12-25T06:45:15+00:00
4979,36,TSLA,sell,12.2211,15519.3079,1,2025-12-28T00:27:38+00:00
4980,4,AMD,buy,13.5654,9091.2315,1,2025-12-27T20:34:16+00:00
4981,34,AMD,nothing,,15591.8928,1,2025-12-27T13:05:05.195354+00:00
4982,39,MSFT,sell,36.3395,13467.1499,1,2026-01-02T13:47:27+00:00
4983,21,ETH,buy,74.604,11001.3161,1,2026-01-03T10:38:12+00:00
4984,34,,nothing,19.6573,13638.1122,1,2025-12-28T23:22:55+00:00
4985,31,AAPL,sell,12.299,9115.4658,1,2025-12-25T11:32:42+00:00
11,19,ETH,BUY,,,2,2025-12-31T09:27:33+00:00
4987,29,MSFT,sell,88.6231,12082.4203,1,2025-12-26T04:00:15+00:00
4988,6,MSFT,nothing,33.6008,9482.8015,1,2025-12-27T00:03:15+00:00
4989,26,MSFT,buy,3.8669,679.8912,1,2026-01-03T18:24:14+00:00
4990,6,AMD,BUY,88.2591,6828.0152,1,2025-12-28T21:15:24+00:00
4991,34,TSLA,sell,50.3773,6111.7868,1,2026-01-02T17:20:24+00:00
4992,3,AAPL,sell,47.4073,5997.5676,1,2025-12-31T10:03:47+00:00
4993,16,,sell,65.9453,1313.3252,1,2025-12-26T09:05:13+00:00
4994,48,,BUY,73.3657,1871.8674,1,2025-12-30T15:13:02+00:00
4995,40,TSLA,SELL,29.8527,14707.9914,1,2025-12-25T21:18:18+00:00
4996,48,AAPL,nothing,60.6042,17102.5363,1,2026-01-01T23:12:00+00:00
4997,38,MSFT,sell,,18087.7751,1,2025-12-25T22:58:07+00:00
4998,30,AMD,BUY,16.7706,3014.6098,1,2026-01-01T18:37:05+00:00
30,36,ETH,SELL,33.1563,17751.9476,1,2025-12-26T05:50:52+00:00
5000,36,AAPL,BUY,57.0832,7990.5498,1,2025-12-28T04:42:00+00:00
5001,40,BTC,SELL,39.7803,16318.5082,1,2025-12-28T10:39:49+00:00
5002,27,MSFT,sell,14.3809,706.9267,1,2026-01-02T03:56:28+00:00
5003,5,MSFT,BUY,58.9034,15122.4629,1,2025-12-25T17:43:15+00:00
5004,26,AAPL,SELL,40.4801,14698.8534,1,2025-12-30T18:37:57+00:00
5005,31,MSFT,buy,21.3861,,1,2025-12-27T15:38:11+00:00
5006,45,ETH,sell,29.825,2885.2519,1,2025-12-28T15:35:24+00:00
5007,21,AMD,buy,71.5221,14538.5189,1,2025-12-25T07:52:23+00:00
5008,21,MSFT,sell,,15698.3486,1,2025-12-26T05:58:22+00:00
5009,32,MSFT,SELL,85.4868,18083.1067,1,2025-12-27T15:52:39+00:00
5010,42,ETH,sell,,17395.4334,1,2026-01-02T15:28:52+00:00
5011,28,AMD,BUY,92.2499,19509.9362,1,2025-12-28T17:56:05+00:00
5012,5,TSLA,SELL,93.4044,8197.3405,1,2026-01-01T16:33:45+00:00
5013,27,BTC,buy,9.6529,12067.6714,1,2025-12-23T13:05:05.195536+00:00
5014,7,MSFT,BUY,96.4367,18968.5727,1,2025-12-27T06:17:49+00:00
5015,5,MSFT,SELL,77.8821,2696.9827,1,2025-12-28T17:10:33+00:00
5016,23,MSFT,BUY,2.6305,18167.6527,1,2025-12-26T04:30:14+00:00
90,2,ETH,nothing,42.5731,,2,2025-12-25T18:05:47+00:00
5018,32,AMD,sell,16.6319,14565.208,1,2025-12-27T06:13:32+00:00
41,40,AAPL,sell,15.3319,19793.8791,4,2025-12-27T13:05:05.195571+00:00
72,20,AMD,BUY,1.1455,,2,2025-12-29T14:45:56+00:00
5021,9,AMD,SELL,,12648.1157,1,2025-12-29T14:53:43+00:00
5022,35,BTC,sell,0.9123,1869.7745,1,2025-12-31T00:28:38+00:00
5023,29,,BUY,87.0697,13688.8081,1,2025-12-30T16:42:34+00:00
5024,7,AMD,BUY,29.4248,16333.6266,1,2025-12-23T13:05:05.195600+00:00
5025,21,BTC,SELL,53.8235,,1,2025-12-28T11:13:21+00:00
5026,4,AMD,SELL,53.7644,3323.3456,1,2025-12-26T10:58:35+00:00
5027,1,BTC,buy,83.1769,7594.0276,1,2025-12-30T03:43:14+00:00
5028,30,BTC,BUY,37.4011,5831.3779,1,2026-01-01T04:32:47+00:00
5029,42,TSLA,BUY,56.2449,,1,2025-12-26T07:15:38+00:00
5030,4,TSLA,buy,,17502.2889,1,2025-12-31T07:04:08+00:00
5031,43,MSFT,sell,,4902.3532,1,2026-01-03T10:00:29+00:00
5032,22,ETH,nothing,90.6726,13201.259,1,2025-12-29T17:51:46+00:00
5033,22,ETH,sell,4.0507,13152.5161,1,2025-12-28T20:11:36+00:00
5034,41,ETH,sell,23.6071,14886.403,1,2026-01-03T18:02:51+00:00
5035,21,TSLA,SELL,85.0126,2601.6669,1,2025-12-25T08:04:52+00:00
5036,30,ETH,SELL,66.6365,13022.2977,1,2025-12-26T12:44:04+00:00
5037,28,AMD,buy,59.5976,3625.1635,1,2025-12-25T06:42:45+00:00
5038,48,AMD,nothing,85.9571,12519.5602,1,2025-12-25T03:57:51+00:00
5039,25,BTC,buy,31.1421,8675.0675,1,2025-12-23T13:05:05.195682+00:00
5040,12,TSLA,BUY,58.9849,,1,2025-12-31T10:02:00+00:00
5041,14,AAPL,buy,44.9782,9640.9669,1,2025-12-30T07:35:00+00:00
5042,48,ETH,BUY,24.2729,17316.4846,1,2025-12-25T11:17:37+00:00
5043,20,,buy,65.9658,1441.369,1,2025-12-31T02:19:07+00:00
5044,48,ETH,BUY,0.9397,13425.8903,1,2026-01-03T21:10:22+00:00
5045,18,TSLA,buy,30.6619,8044.3308,1,2025-12-23T13:05:05.195715+00:00
5046,14,BTC,BUY,17.6037,7013.3362,1,2026-01-03T16:11:44+00:00
5047,17,AAPL,sell,31.3385,,1,2025-12-25T02:04:25+00:00
5048,1,MSFT,BUY,6.8805,10686.2946,1,2025-12-27T00:56:22+00:00
5049,35,MSFT,buy,12.756,9479.0726,1,2026-01-03T08:46:23+00:00
5050,9,AMD,sell,,18175.6011,1,2025-12-26T13:02:53+00:00
5051,50,AMD,sell,84.1259,1164.7541,1,2025-12-31T07:28:53+00:00
5052,35,ETH,BUY,55.7198,,1,2025-12-23T13:05:05.195752+00:00
5053,26,BTC,nothing,96.6042,13764.3297,1,2025-12-30T19:18:25+00:00
5054,44,TSLA,buy,11.3061,3377.2417,1,2025-12-25T14:12:55+00:00
5055,36,ETH,nothing,28.3588,873.5377,1,2025-12-25T02:46:57+00:00
5056,16,AMD,sell,23.9077,17852.6842,1,2025-12-29T19:43:37+00:00
5057,33,TSLA,buy,49.7392,9499.9361,1,2026-01-01T09:56:31+00:00
5058,14,TSLA,buy,,1880.1343,1,2026-01-02T15:38:13+00:00
5059,8,AMD,SELL,47.8757,991.7107,1,2025-12-26T10:01:55+00:00
5060,16,TSLA,sell,48.6149,18261.2349,1,2025-12-29T00:07:52+00:00
5061,20,MSFT,buy,76.9969,13705.2518,1,2025-12-28T09:09:54+00:00
5062,12,MSFT,sell,50.1142,17973.1156,1,2025-12-30T02:01:14+00:00
5063,11,ETH,BUY,,17478.873,1,2025-12-26T02:49:20+00:00
5064,31,MSFT,buy,6.4983,13308.3995,1,2025-12-26T04:41:05+00:00
5065,32,AMD,nothing,82.9841,5919.3673,1,2026-01-01T12:59:21+00:00
5066,35,ETH,BUY,,16268.5495,1,2026-01-03T11:46:21+00:00
5067,38,,SELL,69.1594,9198.3958,1,2026-01-01T21:58:52+00:00
5068,11,MSFT,sell,15.8033,10726.5879,1,2026-01-02T03:37:58+00:00
5069,16,MSFT,sell,12.7311,8339.7264,1,2025-12-28T21:56:20+00:00
5070,19,ETH,BUY,43.4336,11737.9632,1,2025-12-28T18:14:20+00:00
5071,39,AMD,buy,84.9009,,1,2025-12-31T11:22:01+00:00
5072,40,TSLA,sell,50.3229,,1,2025-12-27T19:54:34+00:00
5073,7,AMD,sell,78.3765,13135.1796,1,2025-12-29T08:23:55+00:00
5074,44,AAPL,buy,64.8471,16155.1338,1,2026-01-01T23:44:30+00:00
5075,2,,SELL,2.022,2813.3557,1,2025-12-27T04:23:25+00:00
5076,45,ETH,SELL,34.7862,13719.8932,1,2026-01-03T22:40:23+00:00
